,href,text
376,https://www.sports.ru//athletics/1114089924-stanislav-pozdnyakov-uchastniki-segodnyashnego-sammita-mok-byli-ediny-.html,"Станислав Поздняков: «Участники сегодняшнего саммита МОК были едины в том, что оснований для дальнейшего отстранения российских атлетов нет»"
377,https://www.sports.ru//football/1114089528-xorvatiya-ni-razu-ne-probila-v-stvor-brazilii-v-1-4-finala-chm-2022-os.html,Хорватия ни разу не пробила в створ Бразилии в основное время 1/4 финала ЧМ
378,https://www.sports.ru//football/1114089257-xorvatiya-ne-pobezhdaet-v-osnovnoe-vremya-v-plej-off-chm-s-1998-goda-8.html,Хорватия не побеждает в основное время в плей-офф ЧМ с 1998 года. 8 из 9 последних игр хорватов в плей-офф ЧМ/ЧЕ перешли в экстра-таймы
379,https://www.sports.ru//football/1114088026-trener-sbornoj-marokko-pochemu-evropejskie-kluby-ne-berut-trenerov-ara.html,Тренер сборной Марокко: «Почему в Европе не нанимают тренеров-арабов? Будто мы недостойны. Многие африканцы могут тренировать топ-клубы»
380,https://www.sports.ru//football/1114086781-xorxe-valdano-tot-kto-ne-lyubit-messi-ne-lyubit-futbol-nikomu-ne-pozvo.html,"Хорхе Вальдано: «Кто не любит Месси – не любит футбол. Никогда не позволю говорить, что Лионель уступает кому-то»"
381,https://www.sports.ru//football/1114087465-igroki-portugalii-nedovolny-prisutstviem-menedzhera-ronaldu-v-sbornoj-.html,Игроки Португалии недовольны присутствием менеджера Роналду в сборной. Только Криштиану разрешили привести друга в расположение команды
382,https://www.sports.ru//football/1114087310-modrich-i-kazemiro-obmenyalis-futbolkami-v-pereryve-matcha-1-4-finala-.html,Модрич и Каземиро обменялись футболками в перерыве матча 1/4 финала ЧМ-2022
383,https://www.sports.ru//football/1114086878-u-xorvatii-0-udarov-v-stvor-v-1-m-tajme-protiv-brazilii-u-brazilczev-3.html,"У Хорватии 0 ударов в створ в 1-м тайме четвертьфинала ЧМ-2022, у Бразилии – 3"
384,https://www.sports.ru//football/1114085728-feliks-o-ronaldu-taktika-portugalii-odinakova-nezavisimo-ot-togo-v-sos.html,"Феликс о Роналду: «Тактика Португалии одинакова, независимо от того, в составе он или нет. Криштиану приносит что-то свое в игру»"
385,https://www.sports.ru//figure-skating/1114085552-shherbakova-o-svetskoj-zhizni-eshhe-privykayu-chem-bolshe-semok-i-vyxo.html,"Щербакова о светской жизни: «Чем больше съемок и выходов, тем лучше себя там чувствую. Но, честно скажу, на льду мне комфортнее»"
386,https://www.sports.ru//football/1114085401-karpin-o-chm-2022-argentina-ne-udivlyaet-vytaskivaet-matchi-za-schet-m.html,Карпин о ЧМ-2022: «Аргентина не удивляет. Вытаскивает матчи за счет Месси и отдельных игроков»
387,https://www.sports.ru//football/1114085276-guberniev-o-grazhdanstve-rf-dlya-promesa-on-xochet-skrytsya-ot-niderla.html,"Губерниев о гражданстве РФ для Промеса: «Он хочет скрыться от нидерландского правосудия. Если мы настолько плохи, что берем преступника, – окей»"
388,https://www.sports.ru//football/1114084701-karpin-o-tom-kak-by-rossii-sygrala-na-chm-2022-malchikami-dlya-bitya-n.html,"Карпин о том, как бы Россия сыграла на ЧМ-2022: «Мальчиками для битья не были бы. Насчет выхода из группы не уверен»"
389,https://www.sports.ru//football/1114084343-promes-mozhet-poluchit-grazhdanstvo-rossii.html,Промес может получить гражданство России (Иван Карпов)
390,https://www.sports.ru//basketball/1114084296-vladimir-putin-fsb-vela-peregovory-i-dostigla-rezultatov-v-obmene-graj.html,Владимир Путин: «ФСБ вела переговоры и достигла результатов в обмене Грайнер на Бута»
391,https://www.sports.ru//biathlon/1114058088-kubok-mira-sameulsson-startuet-6-m-v-sprinte-joxannes-bo-16-m-lagrejd-.html,"⚡ Йоханнес Бо выиграл спринт на этапе Кубка мира в Хохфильцене, Жаклен – 2-й, Лагрейд – 3-й"
392,https://www.sports.ru//football/1114083312-nejmar-modrich-risharlison-lovren-vinisius-i-kovachich-v-starte-na-mat.html,"Неймар, Модрич, Ришарлисон, Ловрен, Винисиус и Ковачич – в старте на матч Бразилии и Хорватии"
393,https://www.sports.ru//biathlon/1114083107-olimpijskij-sovet-azii-predlozhil-sodejstvie-v-uchastii-rossijskix-spo.html,Олимпийский совет Азии предложил содействие в участии российских спортсменов в соревнованиях под своей эгидой
394,https://www.sports.ru//biathlon/1114082904-mezhdunarodnyj-olimpijskij-komitet-ostavil-v-sile-sankczii-v-otnosheni.html,Международный олимпийский комитет оставил в силе санкции в отношении российского и белорусского спорта
395,https://www.sports.ru//football/1114082410-ozil-o-ronaldu-emu-skoro-38-chto-udivitelnogo-esli-on-uzhe-ne-zabivaet.html,"Озил о Роналду: «Ему скоро 38. Что удивительного, если он уже не забивает 50 голов за сезон? Не думаю, что кто-то из нового поколения повторит его цифры»"
396,https://www.sports.ru//biathlon/1114081413-gendirektor-rusada-o-pretenziyax-so-storony-wada-dlya-nas-bylo-syurpri.html,"Гендиректор РУСАДА о претензиях со стороны WADA: «Для нас было сюрпризом услышать, что несоответствие законодательства – это критическое замечание к РУСАДА»"
397,https://www.sports.ru//football/1114081908-fernandu-santush-ostavte-ronaldu-v-pokoe-ne-tak-to-prosto-prinyat-mest.html,"Фернанду Сантуш: «Оставьте Роналду в покое. Не так-то просто принять место в запасе, но он подает пример»"
398,https://www.sports.ru//football/1114081648-enrike-mozhet-vozglavit-atletiko-ili-myu-posle-otstavki-iz-sbornoj-isp.html,Энрике может возглавить «Атлетико» или «МЮ» после отставки из сборной Испании (As)
399,https://www.sports.ru//skiing/1114081166-norvezhskij-lyzhnik-skar-o-gubernieve-ya-videl-ego-stoyashhim-vmeste-s.html,"Норвежский лыжник Скар о Губерниеве: «Я видел его стоящим вместе с Путиным, и это единственное, с чем он у меня ассоциируется»"
400,https://www.sports.ru//football/1114080271-gabulov-o-sbornoj-esli-lyudi-vyxodyat-spustya-rukava-kogda-provoditsya.html,"Габулов о сборной: «Если во время СВО люди выходят спустя рукава, за это нужно голову с плеч. Игроки принадлежат стране, за которую должны жертвовать»"
